0,1,2,3,4,5
12047.0,Legends of the Madonna as Represented in the Fine Arts by Mrs. Jameson,English,"Jameson, Mrs. (Anna)",-,"Apr 1, 2004"
12048.0,Our Little Korean Cousin by H. Lee M. Pike,English,"Pike, H. Lee M. (Henry Lee Mitchell), 1865-",-,"Apr 1, 2004"
12049.0,Legal Status of Women in Iowa by Jennie L. Wilson,English,"Wilson, Jennie L. (Jennie Lansley), 1847-",-,"Apr 1, 2004"
12050.0,"The Works of Samuel Johnson, LL.D. in Nine Volumes, Volume 04 by Samuel Johnson",English,"Johnson, Samuel",-,"Apr 1, 2004"
12051.0,Dick Sand: A Captain at Fifteen by Jules Verne,English,"Verne, Jules",-,"Apr 1, 2004"
12052.0,Half a Century by Jane Grey Cannon Swisshelm,English,"Swisshelm, Jane Grey Cannon",-,"Apr 1, 2004"
12053.0,Gladius Dei; Schwere Stunde by Thomas Mann,German,"Mann, Thomas",-,"Apr 1, 2004"
12054.0,"The Mirror of Literature, Amusement, and Instruction. Volume 20, No. 571…",English,Various,-,"Apr 1, 2004"
12055.0,Slave Narratives: A Folk History of Slavery in the United States from…,English,United States. Work Projects Administration,-,"Apr 1, 2004"
12056.0,"Phases of Faith; Or, Passages from the History of My Creed by Newman",English,"Newman, Francis William",-,"Apr 1, 2004"
12057.0,Yolanda: Maid of Burgundy by Charles Major,English,"Major, Charles",-,"Apr 1, 2004"
12058.0,The Mahabharata of Krishna-Dwaipayana Vyasa Translated into English Prose,English,Unavailable,-,"Apr 1, 2004"
12059.0,The World's Greatest Books — Volume 09 — Lives and Letters by Hammerton and Mee,English,Unavailable,-,"Apr 1, 2004"
12060.0,"The German Classics of the Nineteenth and Twentieth Centuries, Volume 04",English,Unavailable,-,"Apr 1, 2004"
12061.0,"Dio's Rome, Volume 6 by Cassius Dio Cocceianus",English,Cassius Dio Cocceianus,-,"Apr 1, 2004"
12062.0,Lighted to Lighten: the Hope of India by Alice B. Van Doren,English,"Van Doren, Alice B. (Alice Boucher)",-,"Apr 1, 2004"
12063.0,"The Mirror of Literature, Amusement, and Instruction. Volume 14, No. 388,…",English,Various,-,"Apr 1, 2004"
12064.0,Notes of an Overland Journey Through France and Egypt to Bombay by Emma Roberts,English,"Roberts, Emma, 1794?-1840",-,"Apr 1, 2004"
12065.0,Trois contes by Gustave Flaubert,French,"Flaubert, Gustave",-,"Apr 1, 2004"
12066.0,"The Atlantic Monthly, Volume 09, No. 52, February, 1862 by Various",English,Various,-,"Apr 1, 2004"
12067.0,The Bee-Man of Orn and Other Fanciful Tales by Frank R. Stockton,English,"Stockton, Frank R.",-,"Apr 1, 2004"
12068.0,Camp-Fire and Cotton-Field: Southern Adventure in Time of War. by Knox,English,"Knox, Thomas Wallace",-,"Apr 1, 2004"
12069.0,Joe Tilden's Recipes for Epicures by Joe Tilden,English,"Tilden, Joe",-,"Apr 1, 2004"
12070.0,Een Jolig Troepje by Marie Leopold,Dutch,"Leopold, Marie, 1867-",-,"Apr 1, 2004"
12071.0,"The torch bearer :  a look forward and back at the Woman's journal, the organ…",English,"Ryan, Agnes E.",-,"Apr 1, 2004"
12072.0,Contes des fées by Robert de Bonnières,French,"Bonnières, Robert de",-,"Apr 1, 2004"
12073.0,Letters of Horace Walpole — Volume I by Horace Walpole,English,"Walpole, Horace",-,"Apr 1, 2004"
12074.0,Letters of Horace Walpole — Volume II by Horace Walpole,English,"Walpole, Horace",-,"Apr 1, 2004"
12075.0,Kriegsbüchlein für unsere Kinder by Agnes Sapper,German,"Sapper, Agnes",-,"Apr 1, 2004"
12076.0,The Story of the Prophet Jonas by William Tyndale,English,Unavailable,-,"Apr 1, 2004"
12077.0,The Philippines: Past and Present (Volume 1 of 2) by Dean C. Worcester,English,"Worcester, Dean C. (Dean Conant)",-,"Apr 1, 2004"
12078.0,"Ireland, Historic and Picturesque by Charles Johnston",English,"Johnston, Charles",-,"Apr 1, 2004"
12079.0,"Punch, or the London Charivari, Volume 156, May 7, 1919. by Various",English,Various,-,"Apr 1, 2004"
12080.0,Contes irrévérencieux by Armand Silvestre,French,"Silvestre, Armand",-,"Apr 1, 2004"
12081.0,Lives of Girls Who Became Famous by Sarah Knowles Bolton,English,"Bolton, Sarah Knowles",-,"Apr 1, 2004"
12082.0,Color Images from Mars Rovers by Bob Webster,English,"Webster, Bob",-,"Apr 1, 2004"
12083.0,"Eric; Or, Little by Little by F. W. Farrar",English,"Farrar, F. W. (Frederic William)",-,"Apr 1, 2004"
12084.0,Revelations of a Wife by Adele Garrison,English,"Garrison, Adele?",-,"Apr 1, 2004"
12085.0,Annie Besant: An Autobiography by Annie Besant,English,"Besant, Annie",-,"Apr 1, 2004"
12086.0,Eastern Shame Girl by G. Soulié de Morant,English,Unavailable,-,"Apr 1, 2004"
12087.0,"The American Missionary — Volume 42, No. 04, April, 1888 by Various",English,Various,-,"Apr 1, 2004"
12088.0,Composition-Rhetoric by Stratton D. Brooks and Marietta Hubbard,English,"Brooks, Stratton D. (Stratton Duluth)",-,"Apr 1, 2004"
12089.0,Letters of Travel (1892-1913) by Rudyard Kipling,English,"Kipling, Rudyard",-,"Apr 1, 2004"
12090.0,The Lives of the Poets of Great Britain and Ireland (1753) Volume V. by Cibber,English,"Cibber, Theophilus",-,"Apr 1, 2004"
12091.0,"The Camp Fire Girls at Long Lake; Or, Bessie King in Summer Camp by Jane L. Stewart",English,"Stewart, Jane L.",-,"Apr 1, 2004"
12092.0,"The Oxford Movement; Twelve Years, 1833-1845 by R. W. Church",English,"Church, R. W. (Richard William)",-,"Apr 1, 2004"
12093.0,The Song of the Stone Wall by Helen Keller,English,"Keller, Helen",-,"Apr 1, 2004"
12094.0,O. Henry Memorial Award Prize Stories of 1919 by Blanche Colton Williams,English,Unavailable,-,"Apr 1, 2004"
12095.0,More Bywords by Charlotte M. Yonge,English,"Yonge, Charlotte M. (Charlotte Mary)",-,"Apr 1, 2004"
12096.0,"Bushido, the Soul of Japan by Inazo Nitobe",English,"Nitobe, Inazo",-,"Apr 1, 2004"
12097.0,"The Atlantic Monthly, Volume 09, No. 54, April, 1862 by Various",English,Various,-,"Apr 1, 2004"
12098.0,"The Elder Brother by Francis Beaumont, John Fletcher, and Philip Massinger",English,"Beaumont, Francis",-,"Apr 1, 2004"
12099.0,"Memories of Jane Cunningham Croly, ""Jenny June""",English,Woman's Press Club of New York City,-,"Apr 1, 2004"
12100.0,Between the Dark and the Daylight by William Dean Howells,English,"Howells, William Dean",-,"Apr 1, 2004"
12101.0,A Social History of the American Negro by Benjamin Griffith Brawley,English,"Brawley, Benjamin Griffith",-,"Apr 1, 2004"
12102.0,Darrel of the Blessed Isles by Irving Bacheller,English,"Bacheller, Irving",-,"Apr 1, 2004"
12103.0,The Tale of Mrs. Tiggy-Winkle by Beatrix Potter,English,"Potter, Beatrix",-,"Apr 1, 2004"
12104.0,Ethelyn's Mistake by Mary Jane Holmes,English,"Holmes, Mary Jane",-,"Apr 1, 2004"
12105.0,La lutte pour la santé: essai de pathologie générale by Charles Burlureaux,French,"Burlureaux, Charles",-,"Apr 1, 2004"
12106.0,Old Gorgon Graham by George Horace Lorimer,English,"Lorimer, George Horace",-,"Apr 1, 2004"
12107.0,"The Atlantic Monthly, Volume 09, No. 55, May, 1862 by Various",English,Various,-,"Apr 1, 2004"
12108.0,Der Tod in Venedig by Thomas Mann,German,"Mann, Thomas",-,"Apr 1, 2004"
12109.0,The House That Jack Built by Randolph Caldecott,English,"Caldecott, Randolph",-,"Apr 1, 2004"
12110.0,The Scornful Lady by Francis Beaumont and John Fletcher,English,"Beaumont, Francis",-,"Apr 1, 2004"
12111.0,The Glories of Ireland by Joseph Dunn and P. J. Lennox,English,Unavailable,-,"Apr 1, 2004"
12112.0,The Boy Scouts of the Eagle Patrol by John Henry Goldfrap,English,"Goldfrap, John Henry",-,"Apr 1, 2004"
12113.0,Eine vornehme Frau by Hermann Heiberg,German,"Heiberg, Hermann",-,"Apr 1, 2004"
12114.0,"Punch, or the London Charivari, Volume 156, May 14, 1919 by Various",English,Various,-,"Apr 1, 2004"
12115.0,"Discoveries in Australia, Volume 1. by John Lort Stokes",English,"Stokes, John Lort",-,"Apr 1, 2004"
12116.0,Struwwelpeter: Merry Stories and Funny Pictures by Heinrich Hoffmann,English,"Hoffmann, Heinrich",-,"Apr 1, 2004"
12117.0,Excentriske Noveller by Herman Bang,Danish,"Bang, Herman",-,"Apr 1, 2004"
12118.0,"The American Missionary — Volume 42, No. 05, May, 1888 by Various",English,Various,-,"Apr 1, 2004"
12119.0,Krigskorrespondenter och andra lögnare by Sigge Strömberg,Swedish,"Strömberg, Sigge",-,"Apr 1, 2004"
12120.0,Nouveaux contes bleus by Édouard Laboulaye,French,"Laboulaye, Édouard",-,"Apr 1, 2004"
12121.0,The Lady of the Barge by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12122.0,The Monkey's Paw by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12123.0,Bill's Paper Chase by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12124.0,The Well by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12125.0,Cupboard Love by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12126.0,In the Library by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12127.0,Captain Rogers by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12128.0,A Tiger's Skin by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12129.0,A Mixed Proposal by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12130.0,An Adulteration Act by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12131.0,A Golden Venture by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12132.0,Three at Table by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12133.0,"The Lady of the Barge and Others, Entire Collection by W. W. Jacobs",English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12134.0,"The American Missionary — Volume 42, No. 06, June, 1888 by Various",English,Various,-,"Apr 1, 2004"
12135.0,"The Art of Fencing; Or, The Use of the Small Sword by maître d'armes Labat",English,"Labat, maître d'armes",-,"Apr 1, 2004"
12136.0,Government and Administration of the United States by Willoughby and Willoughby,English,"Willoughby, Westel Woodbury",-,"Apr 1, 2004"
12137.0,La Légende des Siècles by Victor Hugo,English,"Hugo, Victor",-,"Apr 1, 2004"
12138.0,The History of University Education in Maryland by Bernard C. Steiner,English,"Steiner, Bernard C. (Bernard Christian)",-,"Apr 1, 2004"
12139.0,The Gringos by B. M. Bower,English,"Bower, B. M.",-,"Apr 1, 2004"
12140.0,Roman Farm Management: The Treatises of Cato and Varro by Cato and Varro,English,"Cato, Marcus Porcius, 235 BCE-150 BCE",-,"Apr 1, 2004"
12141.0,The Spanish Curate: A Comedy by Francis Beaumont and John Fletcher,English,"Beaumont, Francis",-,"Apr 1, 2004"
12142.0,Sterne by H. D. Traill,English,"Traill, H. D. (Henry Duff)",-,"Apr 1, 2004"
12143.0,The Three Comrades by Kristína Royová,English,"Royová, Kristína",-,"Apr 1, 2004"
12144.0,"The Continental Classics, Volume XVIII., Mystery Tales by Various",English,Various,-,"Apr 1, 2004"
12145.0,The Poetical Works of William Wordsworth — Volume 2 (of 8) by William Wordsworth,English,"Wordsworth, William",-,"Apr 1, 2004"
12146.0,"Discoveries in Australia, Volume 2 by John Lort Stokes",English,"Stokes, John Lort",-,"Apr 1, 2004"
12147.0,"The Mirror of Literature, Amusement, and Instruction. Volume 20, No. 565,…",English,Various,-,"Apr 1, 2004"
12148.0,Railway Shop Up to Date by Maham H. Haig,English,Unavailable,-,"Apr 1, 2004"
12149.0,String Quartet No. 03 in D major Opus 18 by Ludwig van Beethoven,English,"Beethoven, Ludwig van",-,"Apr 1, 2004"
12150.0,"North, South and Over the Sea by M. E. Francis",English,"Francis, M. E., -1930",-,"Apr 1, 2004"
12151.0,Back to Back by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12152.0,Keeping Watch by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12153.0,The Understudy by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12154.0,The Weaker Vessel by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12155.0,Stepping Backwards by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12156.0,The Three Sisters by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12157.0,The Unknown by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12158.0,The Vigil by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12159.0,Easy Money by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12160.0,His Other Self by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12161.0,Night Watches by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12162.0,The Communes of Lombardy from the VI. to the X. Century by William Klapp Williams,English,"Williams, William Klapp, -1897",-,"Apr 1, 2004"
12163.0,The Sleeper Awakes by H. G. Wells,English,"Wells, H. G. (Herbert George)",-,"Apr 1, 2004"
12164.0,Strawberry Acres by Grace S. Richmond,English,"Richmond, Grace S. (Grace Smith)",-,"Apr 1, 2004"
12165.0,Salatiedettä omin päin by Pekka Ervast,Finnish,"Ervast, Pekka",-,"Apr 1, 2004"
12166.0,"The Works of John Dryden, now first collected in eighteen volumes. Volume 02",English,"Dryden, John",-,"Apr 1, 2004"
12167.0,Enkens Søn by Herman Bang,Danish,"Bang, Herman",-,"Apr 1, 2004"
12168.0,Min gamle Kammerat by Herman Bang,Danish,"Bang, Herman",-,"Apr 1, 2004"
12169.0,"Sakoontala; Or, The Lost Ring: An Indian Drama by Kalidasa",English,Kalidasa,-,"Apr 1, 2004"
12170.0,The Wolf Hunters: A Tale of Adventure in the Wilderness by James Oliver Curwood,English,"Curwood, James Oliver",-,"Apr 1, 2004"
12171.0,Women Workers in Seven Professions by Edith J. Morley,English,Unavailable,-,"Apr 1, 2004"
12172.0,Alone in London by Hesba Stretton,English,"Stretton, Hesba",-,"Apr 1, 2004"
12173.0,The Two Lovers of Heaven: Chrysanthus and Daria by Pedro Calderón de la Barca,English,"Calderón de la Barca, Pedro",-,"Apr 1, 2004"
12174.0,Baccara by Hector Malot,French,"Malot, Hector",-,"Apr 1, 2004"
12175.0,The Nest of the Sparrowhawk: A Romance of the XVIIth Century by Orczy,English,"Orczy, Emmuska Orczy, Baroness",-,"Apr 1, 2004"
12176.0,The Gate of the Giant Scissors by Annie F. Johnston,English,"Johnston, Annie F. (Annie Fellows)",-,"Apr 1, 2004"
12177.0,The Precipice: A Novel by Elia Wilkinson Peattie,English,"Peattie, Elia Wilkinson",-,"Apr 1, 2004"
12178.0,Tuuli ja tähkä ynnä muita runoja by Uuno Kailas,Finnish,"Kailas, Uuno",-,"Apr 1, 2004"
12179.0,Vandemark's Folly by Herbert Quick,English,"Quick, Herbert",-,"Apr 1, 2004"
12180.0,Clarissa Harlowe; or the history of a young lady — Volume 8 by Samuel Richardson,English,"Richardson, Samuel",-,"Apr 1, 2004"
12181.0,The Story of Bessie Costrell by Mrs. Humphry Ward,English,"Ward, Humphry, Mrs.",-,"Apr 1, 2004"
12182.0,Veneh'ojalaiset by Arvid Järnefelt,Finnish,"Järnefelt, Arvid",-,"Apr 1, 2004"
12183.0,Wau-Bun: The Early Day in the Northwest by Mrs. John H. Kinzie,English,"Kinzie, John H., Mrs.",-,"Apr 1, 2004"
12184.0,Abroad with the Jimmies by Lilian Bell,English,"Bell, Lilian",-,"Apr 1, 2004"
12185.0,My Home in the Field of Honor by Frances Wilson Huard,English,"Huard, Frances Wilson",-,"Apr 1, 2004"
12186.0,The Principles of Masonic Law by Albert Gallatin Mackey,English,"Mackey, Albert Gallatin",-,"Apr 1, 2004"
12187.0,The Mystery of 31 New Inn by R. Austin Freeman,English,"Freeman, R. Austin (Richard Austin)",-,"Apr 1, 2004"
12188.0,The Key to Peace by Anna Marie Miles,English,"Miles, Anna Marie",-,"Apr 1, 2004"
12189.0,"Jim Waring of Sonora-Town; Or, Tang of Life by Henry Herbert Knibbs",English,"Knibbs, Henry Herbert",-,"Apr 1, 2004"
12190.0,The Adventures of Captain Horn by Frank R. Stockton,English,"Stockton, Frank R.",-,"Apr 1, 2004"
12191.0,The Red Axe by S. R. Crockett,English,"Crockett, S. R. (Samuel Rutherford)",-,"Apr 1, 2004"
12192.0,The Long Shadow by B. M. Bower,English,"Bower, B. M.",-,"Apr 1, 2004"
12193.0,The Gentleman from Everywhere by James Henry Foss,English,"Foss, James Henry, 1841-",-,"Apr 1, 2004"
12194.0,"Liza; Or, ""A Nest of Nobles"" by Ivan Sergeevich Turgenev",English,"Turgenev, Ivan Sergeevich",-,"Apr 1, 2004"
12195.0,The Mystery of Metropolisville by Edward Eggleston,English,"Eggleston, Edward",-,"Apr 1, 2004"
12196.0,Red Saunders: His Adventures West & East by Henry Wallace Phillips,English,"Phillips, Henry Wallace",-,"Apr 1, 2004"
12197.0,Mr. Scraggs by Henry Wallace Phillips,English,"Phillips, Henry Wallace",-,"Apr 1, 2004"
12198.0,"Notes and Queries, Number 22, March 30, 1850 by Various",English,Various,-,"Apr 1, 2004"
12199.0,The Chase of Saint-Castin and Other Stories of the French in the New World,English,"Catherwood, Mary Hartwell",-,"Apr 1, 2004"
12200.0,Delsarte System of Oratory by Delaumosne,English,Delaumosne,-,"Apr 1, 2004"
12201.0,The Money Box by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12202.0,The Castaway by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12203.0,Blundell's Improvement by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12204.0,Bill's Lapse by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12205.0,Lawyer Quince by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12206.0,Breaking a Spell by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12207.0,Establishing Relations by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12208.0,The Changing Numbers by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12209.0,The Persecution of Bob Pretty by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12210.0,Dixon's Return by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12211.0,A Spirit of Avarice by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12212.0,The Third String by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12213.0,Odd Charges by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12214.0,Admiral Peters by W. W. Jacobs,English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12215.0,"Odd Craft, Complete by W. W. Jacobs",English,"Jacobs, W. W. (William Wymark)",-,"Apr 1, 2004"
12216.0,The Pirates Own Book by Charles Ellms,English,"Ellms, Charles",-,"Apr 1, 2004"
12217.0,Economics Volume II: Modern Economic Problems by Frank A. Fetter,English,"Fetter, Frank A. (Frank Albert)",-,"Apr 1, 2004"
12218.0,Pastoral Poetry & Pastoral Drama by W. W. Greg,English,"Greg, W. W. (Walter Wilson)",-,"Apr 1, 2004"
12219.0,"Ancient Nahuatl Poetry, Containing the Nahuatl Text of XXVII Ancient Mexican…",English,"Brinton, Daniel G. (Daniel Garrison)",-,"Apr 1, 2004"
12220.0,Rada: A Drama of War in One Act by Alfred Noyes,English,"Noyes, Alfred",-,"Apr 1, 2004"
12221.0,Beggars Bush: A Comedy by Francis Beaumont and John Fletcher,English,"Beaumont, Francis",-,"Apr 1, 2004"
12222.0,The Faithful Shepherdess by Francis Beaumont and John Fletcher,English,"Beaumont, Francis",-,"Apr 1, 2004"
12223.0,"The Idler, Volume III., Issue XIII., February 1893 by Various",English,Various,-,"May 1, 2004"
12224.0,We Girls: a Home Story by A. D. T. Whitney,English,"Whitney, A. D. T. (Adeline Dutton Train)",-,"May 1, 2004"
12225.0,Tales of lonely trails by Zane Grey,English,"Grey, Zane",-,"May 1, 2004"
12226.0,What eight million women want by Rheta Childe Dorr,English,"Dorr, Rheta Childe",-,"May 1, 2004"
12227.0,Child's First Picture Book by Anonymous,English,Anonymous,-,"May 1, 2004"
12228.0,Home Geography for Primary Grades by C. C. Long,English,"Long, C. C.",-,"May 1, 2004"
12229.0,Who Goes There? by B. K. Benson,English,"Benson, B. K. (Blackwood Ketcham), 1845-",-,"May 1, 2004"
12230.0,"Œuvres de Napoléon Bonaparte, Tome I. by Emperor of the French Napoleon I",French,"Napoleon I, Emperor of the French",-,"May 1, 2004"
12231.0,"Punch, or the London Charivari, Volume 156, May 21, 1919 by Various",English,Various,-,"May 1, 2004"
12232.0,"Punch, or the London Charivari, Volume 156, May 28, 1919 by Various",English,Various,-,"May 1, 2004"
12233.0,Stonewall Jackson and the American Civil War by G. F. R. Henderson,English,"Henderson, G. F. R. (George Francis Robert)",-,"May 1, 2004"
